0
-31543.0
-2298.0
5922.0
-677.0
2905.0
-1061.0
924.0
1121.0
1022.0
-1469.0
-330.0
1256.0
3.0
572.0
523.0
876.0
628.0
195.0
660.0
-69.0
-361.0
-210.0
134.0
-75.0
-184.0
328.0
-210.0
264.0
53.0
5.0
-33.0
-86.0
-124.0
-16.0
3.0
63.0
61.0
-9.0
-11.0
83.0
-217.0
2.0
-58.0
-35.0
59.0
36.0
-90.0
-69.0
70.0
-55.0
-45.0
0.0
-13.0
34.0
-10.0
-41.0
-1.0
-21.0
28.0
18.0
-12.0
6.0
-22.0
11.0
8.0
8.0
-4.0
-14.0
-9.0
7.0
1.0
-13.0
2.0
5.0
-9.0
16.0
5.0
-5.0
8.0
-18.0
8.0
10.0
-20.0
1.0
14.0
-11.0
5.0
12.0
-3.0
1.0
-2.0
-2.0
8.0
2.0
10.0
-1.0
-2.0
-1.0
2.0
-3.0
-4.0
2.0
2.0
1.0
-5.0
2.0
-2.0
6.0
6.0
-4.0
4.0
0.0
0.0
-2.0
2.0
4.0
2.0
0.0
0.0
-6.0
-31464.0
-2298.0
5909.0
-728.0
2928.0
-1086.0
1041.0
1065.0
1037.0
-1494.0
-357.0
1239.0
34.0
635.0
480.0
880.0
643.0
203.0
653.0
-77.0
-380.0
-201.0
146.0
-65.0
-192.0
328.0
-193.0
259.0
56.0
-1.0
-32.0
-93.0
-125.0
-26.0
11.0
62.0
60.0
-7.0
-11.0
86.0
-221.0
4.0
-57.0
-32.0
57.0
32.0
-92.0
-67.0
70.0
-54.0
-46.0
0.0
-14.0
33.0
-11.0
-41.0
0.0
-20.0
28.0
18.0
-12.0
6.0
-22.0
11.0
8.0
8.0
-4.0
-15.0
-9.0
7.0
1.0
-13.0
2.0
5.0
-8.0
16.0
5.0
-5.0
8.0
-18.0
8.0
10.0
-20.0
1.0
14.0
-11.0
5.0
12.0
-3.0
1.0
-2.0
-2.0
8.0
2.0
10.0
0.0
-2.0
-1.0
2.0
-3.0
-4.0
2.0
2.0
1.0
-5.0
2.0
-2.0
6.0
6.0
-4.0
4.0
0.0
0.0
-2.0
2.0
4.0
2.0
0.0
0.0
-6.0
-31354.0
-2297.0
5898.0
-769.0
2948.0
-1128.0
1176.0
1000.0
1058.0
-1524.0
-389.0
1223.0
62.0
705.0
425.0
884.0
660.0
211.0
644.0
-90.0
-400.0
-189.0
