0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359
-46634.70206439727,-46630.20363528012,-46625.486536395234,-46620.55229524708,-46615.40250340066,-46610.03881589687,-46604.462950652174,-46598.67668784235,-46592.68186927076,-46586.48039772074,-46580.0742362936,-46573.46540773137,-46566.655993725144,-46559.648134209354,-46552.44402664155,-46545.04592526904,-46537.45614038205,-46529.67703755303,-46521.711036863846,-46513.56061211992,-46505.22829005218,-46496.716649506576,-46488.02832062199,-46479.16598399676,-46470.132369843115,-46460.93025713135,-46451.56247272278,-46442.03189049186,-46432.34143043869,-46422.494057790675,-46412.4927820948,-46402.34065630031,-46392.04077583203,-46381.59627765432,-46371.01033932657,-46360.2861780501,-46349.427049706515,-46338.43624788774,-46327.317102919085,-46316.07298087352,-46304.70728257959,-46293.22344262146,-46281.6249283326,-46269.915238782465,-46258.09790375707,-46246.17648273299,-46234.1545638458,-46222.03576285276,-46209.823722090005,-46197.52210942419,-46185.1346171998,-46172.66496118126,-46160.11687949087,-46147.49413154205,-46134.80049696899,-46122.03977455227,-46109.21578114123,-46096.332350572666,-46083.39333258676,-46070.402591740036,-46057.364006316064,-46044.281467233006,-46031.15887695043,-46018.000148372776,-46004.80920375249,-45991.589973590795,-45978.346395538094,-45965.0824132931,-45951.80197550122,-45938.509034653034,-45925.20754598217,-45911.90146636331,-45898.59475321089,-45885.291363377866,-45871.99525205575,-45858.71037167522,-45845.440670808704,-45832.19009307383,-45818.962576038975,-45805.762050130674,-45792.592437543826,-45779.45765115352,-45766.36159343027,-45753.30815535788,-45740.301215355015,-45727.344638199334,-45714.44227395633,-45701.59795691111,-45688.81550450524,-45676.09871627728,-45663.451372808246,-45650.87723467189,-45638.380041389995,-45625.96351039297,-45613.63133598599,-45601.38718832103,-45589.23471237425,-45577.17752693083,-45565.219223574626,-45553.36336568582,-45541.613487444454,-45529.97309284175,-45518.445654698095,-45507.034613689,-45495.743377378414,-45484.57531926014,-45473.533777807184,-45462.62205552963,-45451.843418040866,-45441.20109313248,-45430.69826985849,-45420.338097627995,-45410.123685307764,-45400.058100333976,-45390.14436783393,-45380.385469757275,-45370.784344017666,-45361.343883644746,-45352.0669359461,-45342.95630168043,-45334.01473424124,-45325.24493885177,-45316.64957177077,-45308.231239510096,-45299.99249806362,-45291.93585214816,-45284.06375445576,-45276.37860491891,-45268.88274998745,-45261.57848191816,-45254.46803807721,-45247.55360025487,-45240.83729399414,-45234.32118793162,-45228.00729315258,-45221.89756255875,-45215.99389025105,-45210.29811092472,-45204.81199927994,-45199.537269445784,-45194.4755744193,-45189.62850551861,-45184.997591851345,-45180.58429979779,-45176.39003250951,-45172.416129422854,-45168.66386578871,-45165.13445221711,-45161.82903423878,-45158.748691882036,-45155.894439266216,-45153.267224211704,-45150.86792786637,-45148.697364349384,-45146.756280411275,-45145.04535511202,-45143.565199515964,-45142.31635640485,-45141.29930000819,-45140.51443575178,-45139.96210002468,-45139.64255996402,-45139.556013258814,-45139.70258797223,-45140.0823423829,-45140.69526484542,-45141.5412736696,-45142.62021702013,-45143.931872834866,-45145.47594876379,-45147.25208212722,-45149.25983989476,-45151.49871868428,-45153.96814478159,-45156.66747418041,-45159.59599264382,-45162.75291578567,-45166.137389174524,-45169.74848845742,-45173.58521950599,-45177.646518584006,-45181.931252536146,-45186.43821899925,-45191.166146635085,-45196.11369538507,-45201.27945674762,-45206.661954077346,-45212.25964290672,-45218.07091129042,-45224.094080171795,-45230.32740377205,-45236.769070002425,-45243.41720089874,-45250.26985307851,-45257.325018221425,-45264.580623571936,-45272.03453246558,-45279.68454487693,-45287.52839799146,-45295.56376679965,-45303.78826471375,-45312.19944420803,-45320.79479748033,-45329.57175713783,-45338.52769690419,-45347.659932349474,-45356.965721642504,-45366.44226632548,-45376.08671211042,-45385.89614969763,-45395.86761561632,-45405.99809308629,-45416.28451290143,-45426.723754334256,-45437.31264606169,-45448.04796711138,-45458.92644782872,-45469.94477086424,-45481.099572180865,-45492.38744208105,-45503.80492625324,-45515.34852683778,-45527.01470351119,-45538.79987458922,-45550.70041814804,-45562.71267316313,-45574.832940665234,-45587.05748491411,-45599.3825345877,-45611.804283988604,-45624.318894265474,-45636.92249464988,-45649.61118370818,-45662.38103060759,-45675.228076395884,-45688.14833529482,-45701.137796006085,-45714.19242302993,-45727.308157994936,-45740.480920999886,-45753.70661196565,-45766.981111997295,-45780.30028475629,-45793.65997784088,-45807.05602417555,-45820.48424340779,-45833.94044331231,-45847.4204212019,-45860.919965343805,-45874.43485638204,-45887.960868764014,-45901.49377217106,-45915.029332953156,-45928.56331556529,-45942.091484007105,-45955.60960326312,-45969.11344074432,-45982.59876772962,-45996.06136080717,-46009.497003313874,-46022.90148677406,-46036.27061233479,-46049.60019219843,-46062.88605105146,-46076.1240274888,-46089.30997543321,-46102.43976554826,-46115.50928664602,-46128.514447086935,-46141.451176171926,-46154.31542552707,-46167.10317047821,-46179.81041141704,-46192.43317515645,-46204.967516275006,-46217.40951845065,-46229.75529578189,-46242.00099409665,-46254.14279224825,-46266.17690339699,-46278.099576278444,-46289.907096456394,-46301.59578756035,-46313.16201250788,-46324.6021747098,-46335.91271925922,-46347.09013410274,-46358.13095119434,-46369.03174763056,-46379.789146767296,-46390.39981931725,-46400.86048442784,-46411.16791073955,-46421.31891742328,-46431.31037519738,-46441.13920732356,-46450.80239058116,-46460.29695621981,-46469.61999089017,-46478.76863755164,-46487.74009635815,-46496.53162552051,-46505.14054214569,-46513.56422305257,-46521.800105564165,-46529.845688275665,-46537.698531798764,-46545.356259481276,-46552.81655810272,-46560.077178545085,-46567.13593643875,-46573.99071278392,-46580.639454546676,-46587.08017523039,-46593.31095542179,-46599.329943311524,-46605.13535519033,-46610.72547591912,-46616.09865937404,-46621.25332886637,-46626.18797753696,-46630.90116872564,-46635.39153631469,-46639.657785048155,-46643.69869082517,-46647.51310096852,-46651.09993446816,-46654.45818219992,-46657.58690711926,-46660.4852444302,-46663.15240173018,-46665.587659129895,-46667.79036934923,-46669.75995778873,-46671.49592257736,-46672.9978345962,-46674.26533747869,-46675.29814758738,-46676.09605396711,-46676.658918275636,-46676.986674690874,-46677.07932979585,-46676.93696244113,-46676.559723584745,-46675.947836110536,-46675.10159462474,-46674.02136523049,-46672.707585281874,-46671.16076311626,-46669.38147776635,-46667.370378651416,-46665.12818524835,-46662.6556867429,-46659.95374166096,-46657.02327748042,-46653.86529022388,-46650.48084403253,-46646.87107072104,-46643.03716931461,-46638.98040556736
-47331.41292284869,-47322.20362887214,-47312.56198619603,-47302.491272752966,-47291.994887469,-47281.07634888956,-47269.73929378551,-47257.987475739916,-47245.824763715835,-47233.25514060581,-47220.28270176394,-47206.91165352031,-47193.14631167954,-47178.99110000249,-47164.450548672525,-47149.52929274686,-47134.23207059246,-47118.56372230814,-47102.52918813217,-47086.133506836224,-47069.38181410635,-47052.27934091029,-47034.83141185251,-47017.04344351645,-46998.92094279482,-46980.46950520739,-46961.694813207854,-46942.60263447833,-46923.19882021303,-46903.48930339061,-46883.48009703559,-46863.17729246898,-46842.587057548524,-46821.71563489804,-46800.569340126756,-46779.15456003866,-46757.47775083133,-46735.54543628572,-46713.36420594532,-46690.940713286385,-46668.28167387863,-46645.393863536614,-46622.28411646191,-46598.95932337649,-46575.42642964739,-46551.69243340234,-46527.76438363768,-46503.649378317095,-46479.3545624632,-46454.88712624054,-46430.254303031565,-46405.46336750432,-46380.52163367412,-46355.43645295721,-46330.21521221821,-46304.8653318113,-46279.39426361475,-46253.80948906024,-46228.118517156036,-46202.328882505506,-46176.44814332034,-46150.48387942965,-46124.44369028433,-46098.33519295851,-46072.16602014653,-46045.94381815797,-46019.676244909366,-45993.37096791426,-45967.03566227106,-45940.678008650146,-45914.30569127987,-45887.92639593214,-45861.54780790842,-45835.17761002621,-45808.82348060656,-45782.49309146339,-45756.19410589475,-45729.93417667687,-45703.720944061344,-45677.562033775794,-45651.465055028886,-45625.437598520155,-45599.48723445486,-45573.62151056465,-45547.847950134565,-45522.17405003681,-45496.60727877183,-45471.15507451722,-45445.82484318458,-45420.62395648613,-45395.55975000978,-45370.639521303856,-45345.870527972846,-45321.2599857837,-45296.81506678243,-45272.54289742364,-45248.45055671086,-45224.545074350375,-45200.83342891703,-45177.32254603374,-45154.01929656487,-45130.93049482264,-45108.06289678878,-45085.42319835054,-45063.01803355103,-45040.853972855846,-45018.93752143416,-44997.27511745625,-44975.87313040676,-44954.737859413995,-44933.87553159606,-44913.29230042333,-44892.99424409756,-44872.987363948436,-44853.27758284648,-44833.870743633976,-44814.77260757265,-44795.988852809045,-44777.52507285724,-44759.386775099345,-44741.57937930356,-44724.1082161599,-44706.978525833925,-44690.19545653784,-44673.76406312003,-44657.6893056718,-44641.97604815242,-44626.62905703199,-44611.65299995219,-44597.05244440473,-44582.83185642828,-44568.99559932265,-44555.54793238149,-44542.49300964262,-44529.83487865685,-44517.5774792739,-44505.72464244765,-44494.28008905833,-44483.24742875381,-44472.630158808635,-44462.43166300149,-44452.655210511264,-44443.3039548314,-44434.380932703316,-44425.88906306838,-44417.83114603873,-44410.20986188792,-44403.02777006013,-44396.287308199535,-44389.9907911997,-44384.14041027259,-44378.738232038246,-44373.78619763554,-44369.28612185381,-44365.23969228566,-44361.64846850241,-44358.51388125124,-44355.83723167534,-44353.61969055748,-44351.86229758697,-44350.5659606513,-44349.73145515237,-44349.35942334822,-44349.45037372115,-44350.00468037186,-44351.02258244143,-44352.504183561396,-44354.44945133226,-44356.85821683159,-44359.73017415234,-44363.06487997236,-44366.861753155325,-44371.12007438466,-44375.838985830436,-44381.01749085112,-44386.65445372987,-44392.74859944742,-44399.298513490954,-44406.302641701885,-44413.759290161455,-44421.66662511615,-44430.02267294373,-44438.82532016039,-44448.07231347054,-44457.76125985947,-44467.88962673031,-44478.45474208593,-44489.453794756875,-44500.88383467591,-44512.74177320035,-44525.024383482654,-44537.72830089078,-44550.85002347849,-44564.385912506325,-44578.33219301491,-44592.68495445035,-44607.440151343,-44622.593604039896,-44638.14099949239,-44654.077892098096,-44670.39970459948,-44687.10172903838,-44704.17912776742,-44721.62693451887,-44739.440055531464,-44757.613270734895,-44776.14123499362,-44795.01847940881,-44814.2394126795,-44833.7983225235,-44853.6893771571,-44873.90662683452,-44894.44400544714,-44915.29533218195,-44936.454313239316,-44957.91454361068,-44979.669508914405,-45001.712587291644,-45024.037051359745,-45046.63607022412,-45069.502711548346,-45092.62994368067,-45116.01063783786,-45139.63757034457,-45163.50342492862,-45187.60079507034,-45211.922186406104,-45236.46001918458,-45261.20663077503,-45286.15427822664,-45311.295140877846,-45336.62132301438,-45362.12485657494,-45387.79770390359,-45413.63176054684,-45439.6188580951,-45465.750767065976,-45492.01919982878,-45518.415813568725,-45544.93221328857,-45571.5599548469,-45598.290548030935,-45625.11545966238,-45652.02611673426,-45679.0139095776,-45706.07019505558,-45733.18629978314,-45760.35352337107,-45787.56314169166,-45814.80641016419,-45842.07456705923,-45869.35883681801,-45896.65043338651,-45923.94056356099,-45951.2204303438,-45978.48123630657,-46005.71418695934,-46032.9104941231,-46060.06137930413,-46087.158077066735,-46114.191838404295,-46141.15393410456,-46168.035658108194,-46194.82833085791,-46221.52330263631,-46248.11195689047,-46274.585713540735,-46300.936032271755,-46327.1544158043,-46353.232413144935,-46379.16162281175,-46404.933696034976,-46430.54033992914,-46455.9733206361,-46481.22446643584,-46506.28567082449,-46531.14889555656,-46555.80617364998,-46580.24961235302,-46604.47139606926,-46628.46378924166,-46652.21913919178,-46675.729878913924,-46698.98852982234,-46721.98770444957,-46744.720109095055,-46767.17854642262,-46789.35591800507,-46811.24522681494,-46832.83957966051,-46854.132189565105,-46875.11637808928,-46895.7855775951,-46916.13333345032,-46936.15330617317,-46955.83927351561,-46975.18513248502,-46994.18490130343,-47012.83272130332,-47031.12285876,-47049.04970665979,-47066.60778640314,-47083.79174944293,-47100.59637885726,-47117.016590856816,-47133.04743622572,-47148.68410169708,-47163.92191126202,-47178.756327412455,-47193.18295231835,-47207.19752893813,-47220.79594206413,-47233.97421930183,-47246.72853198352,-47259.055196017915,-47270.95067267375,-47282.41156930013,-47293.43463998247,-47304.01678613554,-47314.15505703338,-47323.84665027724,-47333.08891220223,-47341.87933822277,-47350.21557311825,-47358.09541125931,-47365.5167967752,-47372.4778236642,-47378.9767358464,-47385.011927160805,-47390.58194130753,-47395.68547173567,-47400.32136147797,-47404.488602933336,-47408.186337598294,-47411.41385574792,-47414.17059606783,-47416.45614523801,-47418.27023746953,-47419.61275399504,-47420.48372251454,-47420.88331659704,-47420.811855039465,-47420.26980118374,-47419.257762193076,-47417.77648828856,-47415.82687194731,-47413.409947062886,-47410.52688806916,-47407.179009028616,-47403.36776268656,-47399.09473949135,-47394.361666582176,-47389.17040674566,-47383.5229573417,-47377.42144919938,-47370.86814548489,-47363.86544054064,-47356.4158586985,-47348.52205306608,-47340.18680428847
-48004.07948399147,-47989.94978606813,-47975.180457940136,-47959.77671783489,-47943.74395229031,-47927.087713878784,-47909.81371892559,-47891.92784522346,-47873.43612974309,-47854.34476634074,-47834.66010346333,-47814.388641851765,-47793.5370322425,-47772.11207306808,-47750.120708156486,-47727.570024429726,-47704.46724960179,-47680.81974987533,-47656.63502763825,-47631.920719158436,-47606.684592278136,-47580.93454410612,-47554.678598708655,-47527.924904797765,-47500.68173341752,-47472.957475626696,-47444.760640178225,-47416.099851194216,-47386.98384583659,-47357.421471972346,-47327.42168583246,-47296.99354966491,-47266.146229379774,-47234.8889921867,-47203.231204223885,-47171.18232817732,-47138.75192089051,-47105.94963096321,-47072.785196339064,-47039.2684418812,-47005.409276935214,-46971.21769287893,-46936.703760658886,-46901.87762831151,-46866.7495184709,-46831.32972586011,-46795.62861476758,-46759.65661650725,-46723.42422686205,-46686.942003511605,-46650.2205634422,-46613.27058034002,-46576.1027819678,-46538.72794752351,-46501.1569049825,-46463.40052842262,-46425.469735331935,-46387.37548390039,-46349.12877029461,-46310.74062591702,-46272.222114649216,-46233.5843300798,-46194.838392718404,-46155.99544719487,-46117.06665944564,-46078.063213887675,-46038.99631057971,-45999.87716237382,-45960.71699205593,-45921.527029477744,-45882.318508680655,-45843.1026650125,-45803.89073223862,-45764.69393964822,-45725.52350915703,-45686.390652407965,-45647.30656787101,-45608.28243794272,-45569.32942604806,-45530.458673744775,-45491.681297832656,-45453.00838746773,-45414.45100128455,-45376.02016452589,-45337.726866183395,-45299.582056148596,-45261.59664237738,-45223.78148806752,-45186.14740885249,-45148.70517001133,-45111.46548369641,-45074.43900618083,-45037.63633512578,-45001.068006869806,-44964.74449374033,-44928.67620138969,-44892.87346615522,-44857.34655244587,-44822.10565015486,-44787.16087210061,-44752.522251495626,-44718.199739444586,-44684.20320247231,-44650.54242008221,-44617.22708234529,-44584.26678752095,-44551.671039708905,-44519.44924653411,-44487.61071686266,-44456.16465855111,-44425.12017622799,-44394.48626910713,-44364.271828834455,-44334.48563736591,-44305.136364878286,-44276.23256771088,-44247.782686339204,-44219.79504337918,-44192.277841621515,-44165.23916209654,-44138.68696216757,-44112.629073653334,-44087.07320097779,-44062.026919346994,-44037.49767295268,-44013.4927732006,-43990.01939696364,-43967.0845848584,-43944.69523954448,-43922.85812404548,-43901.579860090205,-43880.866926474206,-43860.725657439856,-43841.1622410737,-43822.182717721145,-43803.792978416284,-43785.99876332752,-43768.80566021573,-43752.21910290674,-43736.244369775,-43720.88658223926,-43706.15070326793,-43692.0415358953,-43678.563721746075,-43665.72173956861,-43653.51990377655,-43641.96236299725,-43631.05309862808,-43620.79592339883,-43611.19447994089,-43602.25223936303,-43593.9724998332,-43586.3583851666,-43579.41284342056,-43573.13864549567,-43567.538383744206,-43562.61447058565,-43558.36913713066,-43554.804431812736,-43551.922219030035,-43549.72417779691,-43548.21180040632,-43547.38639110488,-43547.249064780575,-43547.800745665496,-43549.04216605447,-43550.973865040476,-43553.59618727015,-43556.909281718414,-43560.913100486876,-43565.607397626,-43570.99172798289,-43577.06544607838,-43583.82770501363,-43591.277455409945,-43599.413444382924,-43608.23421455421,-43617.738103102776,-43627.923240858065,-43638.787551438225,-43650.32875043524,-43662.54434464996,-43675.431631380095,-43688.98769776251,-43703.20942017467,-43718.09346369579,-43733.63628163211,-43749.83411510804,-43766.682992726805,-43784.17873030228,-43802.316930666064,-43821.092983551185,-43840.502065556386,-43860.539140192814,-43881.1989580161,-43902.47605684661,-43924.36476207977,-43946.85918708983,-43969.953233728505,-43993.640592922144,-44017.914745367896,-44042.76896233327,-44068.196306559126,-44094.18963326917,-44120.7415912883,-44147.84462427001,-44175.4909720364,-44203.67267203095,-44232.38156088628,-44261.609276107825,-44291.347257875015,-44321.58675096061,-44352.31880676932,-44383.53428549631,-44415.22385840673,-44447.37801023605,-44479.987041711975,-44513.04107219828,-44546.53004245983,-44580.443717549824,-44614.77168981755,-44649.50338203787,-44684.62805065995,-44720.13478917642,-44756.01253161019,-44792.250056119345,-44828.83598871768,-44865.758807110746,-44903.00684464407,-44940.56829436341,-44978.431213184835,-45016.58352617165,-45055.01303091695,-45093.70740202905,-45132.6541957175,-45171.840854476664,-45211.254711864385,-45250.88299737267,-45290.712841387445,-45330.731280234075,-45370.92526130523,-45411.281648267926,-45451.78722634572,-45492.42870767308,-45533.19273671738,-45574.06589576479,-45615.03471046686,-45656.08565544227,-45697.205159930825,-45738.379613495024,-45779.59537176433,-45820.838762218795,-45862.096090006475,-45903.353643790884,-45944.597701623585,-45985.81453683717,-46026.990423954485,-46068.11164460874,-46109.164493469936,-46150.135284173826,-46191.01035524694,-46231.77607602448,-46272.41885255546,-46312.925133490775,-46353.28141594932,-46393.47425135716,-46433.49025125595,-46473.316093075104,-46512.93852586352,-46552.344375976245,-46591.520552711736,-46630.45405389528,-46669.13197140396,-46707.54149662926,-46745.66992587312,-46783.50466567292,-46821.033238052085,-46858.24328569172,-46895.1225770199,-46931.65901121503,-46967.84062311927,-47003.65558805886,-47039.09222656834,-47074.1390090146,-47108.784560118824,-47143.01766337249,-47176.827265344895,-47210.20247988005,-47243.132592179994,-47275.607062772,-47307.61553135813,-47339.147820544626,-47370.19393944947,-47400.744087186344,-47430.78865622338,-47460.318235615596,-47489.32361410929,-47517.79578311797,-47545.72593956829,-47573.105488615816,-47599.926046229615,-47626.179441645385,-47651.85771968715,-47676.95314295709,-47701.45819389352,-47725.365576697826,-47748.66821912966,-47771.35927417231,-47793.43212156792,-47814.880369223,-47835.697854487174,-47855.87864530364,-47875.417041234585,-47894.30757436204,-47912.54501006582,-47930.12434768001,-47947.04082103014,-47963.28989885263,-47978.86728509815,-47993.76891912169,-48007.990975760666,-48021.52986530414,-48034.3822333544,-48046.544960584506,-48058.01516239368,-48068.79018846256,-48078.867622212114,-48088.24528016799,-48096.921211233064,-48104.89369587149,-48112.16124520666,-48118.722600035566,-48124.576729763256,-48129.72283125946,-48134.16032764093,-48137.88886698146,-48140.90832095377,-48143.218783404955,-48144.820568868774,-48145.714211018385,-48145.90046106074,-48145.38028607693,-48144.15486731107,-48142.22559840881,-48139.59408361135,-48136.262135903926,-48132.2317751243,-48127.50522603209,-48122.084916342224,-48115.97347472472,-48109.17372877282,-48101.68870294227,-48093.52161646358,-48084.675881229734,-48075.15509966081,-48064.96306254792,-48054.10374687857,-48042.58131364427,-48030.40010563349,-48017.56464520985
-48650.64882446563,-48631.39391136726,-48611.299853050834,-48590.3739652308,-48568.623767189674,-48546.05697857055,-48522.681516204735,-48498.50549097414,-48473.53720470994,-48447.785147127324,-48421.25799279593,-48393.96459814709,-48365.913998515905,-48337.11540521941,-48307.57820266827,-48277.311945512774,-48246.32635582093,-48214.63132028758,-48182.2368874738,-48149.153265074005,-48115.39081721001,-48080.96006174913,-48045.87166764558,-48010.13645230216,-47973.765378950025,-47936.76955404505,-47899.1602246774,-47860.94877599244,-47822.146728620595,-47782.765736112735,-47742.8175823795,-47702.314179131215,-47661.26756331591,-47619.68989455283,-47577.59345255848,-47534.99063456333,-47491.893952714956,-47448.31603146689,-47404.26960494916,-47359.7675143186,-47314.82270508681,-47269.44822442248,-47223.65721842667,-47177.462929378315,-47130.8786929485,-47083.91793538057,-47036.5941706352,-46988.9209974984,-46940.91209665043,-46892.581227694995,-46843.94222614699,-46795.00900037778,-46745.79552851698,-46696.31585531031,-46646.58408893269,-46596.61439775601,-46546.42100707192,-46496.01819576892,-46445.42029296457,-46394.64167459238,-46343.696759944934,-46292.60000817303,-46241.365914742,-46190.00900784701,-46138.54384478713,-46086.9850083017,-46035.347102868145,-45983.64475096557,-45931.89258930404,-45880.105265023,-45828.29743186049,-45776.48374629587,-45724.67886366831,-45672.89743427412,-45621.154099445936,-45569.46348761541,-45517.84021036439,-45466.29885846625,-45414.85399792089,-45363.52016598736,-45312.31186721642,-45261.243569487146,-45210.32970005103,-45159.58464158615,-45109.02272826619,-45058.65824184652,-45008.5054077714,-44958.578391305935,-44908.89129369493,-44859.458148353726,-44810.29291709268,-44761.409486379176,-44712.82166364033,-44664.543173608465,-44616.587654713716,-44568.96865552469,-44521.6996312409,-44474.793940239564,-44428.26484067762,-44382.12548715272,-44336.38892742409,-44291.068099195276,-44246.175826960105,-44201.72481891392,-44157.72766392995,-44114.19682860309,-44071.14465436071,-44028.5833546423,-43986.52501214606,-43944.981576145336,-43903.96485987232,-43863.48653796979,-43823.558144010276,-43784.191068081826,-43745.3965544385,-43707.18569921594,-43669.56944820927,-43632.55859471202,-43596.16377741487,-43560.39547836129,-43525.26402095848,-43490.77956804129,-43456.95211998616,-43423.79151287288,-43391.30741669133,-43359.50933358988,-43328.40659616295,-43298.00836577427,-43268.323630912884,-43239.36120557789,-43211.12972769013,-43183.63765752541,-43156.89327616723,-43130.90468397551,-43105.679799067,-43081.226355804756,-43057.55190329285,-43034.66380387339,-43012.56923162181,-42991.275170837995,-42970.78841452958,-42951.11556288424,-42932.26302172904,-42914.23700097266,-42897.04351302855,-42880.68837121691,-42865.17718814219,-42850.515374044786,-42836.708135124696,-42823.760471834765,-42811.677177143356,-42800.46283476364,-42790.12181734933,-42780.65828465552,-42772.076181664655,-42764.37923667613,-42757.57095936088,-42751.654638779444,-42746.63334136583,-42742.5099088759,-42739.28695630301,-42736.96686976058,-42735.5518043344,-42735.04368190576,-42735.44418894737,-42736.75477429491,-42738.97664689614,-42742.11077354131,-42746.157876576835,-42751.118431606585,-42756.99266518398,-42763.78055249848,-42771.481815061125,-42780.09591839309,-42789.62206972145,-42800.05921568755,-42811.40604007248,-42823.660961544454,-42836.8221314341,-42850.8874315425,-42865.85447198745,-42881.720589093915,-42898.482843334925,-42916.13801732736,-42934.68261389028,-42954.11285417085,-42974.424675844435,-42995.613731394435,-43017.6753864791,-43040.6047183904,-43064.396514612105,-43089.04527148242,-43114.5451929681,-43140.89018955579,-43168.07387726659,-43196.08957679981,-43224.930312812154,-43254.58881333769,-43285.05750935431,-43316.32853450269,-43348.39372496232,-43381.24461949032,-43414.8724596282,-43449.2681900809,-43484.42245927325,-43520.32562008775,-43556.96773078852,-43594.338556134855,-43632.427568688174,-43671.22395031617,-43710.716593897094,-43750.89410522707,-43791.74480513299,-43833.256731794005,-43875.41764327258,-43918.21502025842,-43961.63606902451,-44005.66772459893,-44050.29665415136,-44095.50926059564,-44141.29168640886,-44187.62981766549,-44234.50928828807,-44281.915484512014,-44329.83354956413,-44378.2483885533,-44427.14467357208,-44476.50684900589,-44526.31913704862,-44576.565543421464,-44627.229863291584,-44678.29568738804,-44729.7464083105,-44781.56522702736,-44833.735159558586,-44886.23904383928,-44939.05954675812,-44992.179171367156,-45045.58026425563,-45099.24502308375,-45153.15550426967,-45207.29363082416,-45261.641200325525,-45316.17989302912,-45370.891280104595,-45425.756831993094,-45480.75792687777,-45535.875859259984,-45591.09184863387,-45646.38704825076,-45701.7425539665,-45757.13941316301,-45812.55863373586,-45867.98119313995,-45923.38804748471,-45978.76014066995,-46034.0784135548,-46089.32381314969,-46144.47730182409,-46199.5198665203,-46254.43252796516,-46309.19634987055,-46363.79244811424,-46418.20199989192,-46472.406252832436,-46526.38653406698,-46580.12425924382,-46633.600941480145,-46686.798200242454,-46739.69777014771,-46792.28150967591,-46844.53140978712,-46896.42960243469,-46947.95836896637,-46999.10014840658,-47049.83754561135,-47100.15333928965,-47150.03048988348,-47199.45214729981,-47248.40165848829,-47296.8625748575,-47344.81865952434,-47392.25389439037,-47439.15248703913,-47485.49887744998,-47531.27774452158,-47576.47401240286,-47621.07285662428,-47665.059710026595,-47708.42026848338,-47751.140496412576,-47793.206632074885,-47834.60519265542,-47875.32297912604,-47915.3470808863,-47954.66488018043,-47993.26405628936,-48031.13258949607,-48068.25876482319,-48104.63117554216,-48140.238726454,-48175.070636940734,-48209.11644378912,-48242.366003785784,-48274.809496085814,-48306.43742435543,-48337.24061869033,-48367.21023731238,-48396.33776804474,-48424.615029570625,-48452.034172476044,-48478.58768008044,-48504.26836905885,-48529.06938985798,-48552.98422691151,-48576.00669865641,-48598.13095735678,-48619.35148873811,-48639.66311143677,-48659.060976270106,-48677.54056533143,-48695.097690915834,-48711.7284942808,-48727.429444248795,-48742.19733565577,-48756.02928765234,-48768.92274186278,-48780.87546040815,-48791.885523798876,-48801.95132870379,-48811.07158560018,-48819.24531631259,-48826.471851445174,-48832.75082771415,-48838.08218518676,-48842.466164432255,-48845.90330359132,-48848.39443536955,-48849.940683961606,-48850.54346191109,-48850.20446691253,-48848.925678560576,-48846.70935505283,-48843.55802985095,-48839.47450830578,-48834.4618642517,-48828.52343657508,-48821.66282576183,-48813.88389042915,-48805.19074384508,-48795.58775044161,-48785.07952232405,-48773.67091578191,-48761.3670278046,-48748.17319260544,-48734.09497815738,-48719.13818274405,-48703.308831528586,-48686.613173143305,-48669.05767630269
